content,rating
hxhxhd yg mana ya pak terimakasih atas nama siapa ya yang waktu itu total perstiker abis magrib mH yg mana uy malem Minggu nich gan ane juga lu Han kang pinjol yg,5
"Parfum ter cocok buat aku. bau nya ga nyengat, gak tajem, tapi tahan lama sama soft. enak banget",5
"suka banget sama wanginya, bener bener tahan lama seharian!!! aku bakal repurchase ini pastinya",5
"Baunya wangi, ketahanan juga lama. Packagingnya mewah 😍",5
"Pengiriman rekomendasi tokopedia jelek banget id express, masa barang bilangnya sedang dikirim kurir ahmad jaelani ke alamat rumah tapi sampai 2 hari gagal terus padahal udh ditungguin di jam2 biasa para kurir online shop pada ngumpul di pos bawah ini gak ada jga. Jangan2 fake aja tu padahal lagi gak diantar cuma di diemin di gudangnya sampe harus saya yang datengin gudangnya, pas didatengin magrib jam 6 an karyawan2 nya lagi pada leha2 asik nongkrong ngobrol2 di depan gudang. Pas di liat ke dlm gudang numpuk banget itu barang2 ya Allahh maksdnya apa coba begitu. So farr parfumnya sendiri gausah diragukan lagi si kualitasnya terbaikk awet bangett wanginya emg udh langganan saff&co dan biasanya beli pas jakarta x beauty beli sekaligus 3 buat stock tapi karna ada halangan jadi harus beli online😭",5
"Sesuka itu sama SaffnCo dari dulu. Soal SPL parfumnya juara di kelas nya. 👍🏻 Dan selalu kasih free vial or tester. Jadi tertarik untuk beli varian yg lain. Thanks. Tapi kali ini tutupnya agak sedikit longgar, mdh2an ngga bocor saja 🙏🏻",5
"enak banget harumnya, tahan lama juga suka banget. thank you",5
"Ini udh repeat order ke yang 3x kalo ga salah. Suka banget sama variant yang S.O.T.B, suka banget sama wangi nya. Oh iya makasih banyak juga dikasih bonus tester yang solaris, next time penasaran sama yang wangi choco gitu sih",5
Aromanya enak banget yang pasti tahan seharian seperti harga parfum jutaan rupiah Gak nyesel beli ini Next order lagi,5
"Wangi nya memang enak saya suka sekali, manis tapi gak bikin eneek. Tapi dari segi ketahanan tidak bertahan lama seperti yg digembar gemborkan banyak orang. Mungkin emg disaya ajah entahlah. Coba langsung di tangan, leher, bisa 2-3 jam. Tapi dibaju lebih gak awet lg sejam paling ilang bau nya .. Repeat order ? No. Thank You",3
"wangii nyaa enak bangettt gacorr, dapet tester jugaa top dehh",5
"Wanginya unisex, tapi ini banyak yg pake cewek wkwk. But not bad, i like it🫡 Btw, for the box is a dope!",4
"Good quality, excellent service and always satisfying. Thank youuuuu.",5
"Barang datang dengan aman, puas dengan kualitas parfum dengan harga nya sesuai 👌🏻",5
"Barang sampai dengan aman, wanginya emang enak banget sih, soft elegan gitu, cocok banget buat ngantor nih",5
"ini botol kedua varian sotb, sebelumnya Uda punya Loui sama omnia, sotb emang da best lah wanginya, ngincer xocolatl nieh skrg, pokonya selalu suka wanginya saff n co",5
"barang orginal, mudah barangnya, nyampenya cepet",5
"wanginya enak. pertama kali nyemprot wanginya tajem, tp ternyata abis itu jadi wanginya lembut. org lain jg bilangnya wanginya enak.",5
"Wangi nya seger bgt astagaa 🖤🫶🏻🥹 sesuai sm review” di IG nya ! Ga nyesel beli yg SOTB ! Pengiriman nya jg aman di double kardusnya, box nya aman ga penyok” luvs sekali pokoknya 😍😍",5
Suka banget kmaren beli yg travel size and wangi tahan lama jadi beli lagii and dapet free nya wangii bgt pliss,5
"wanginya sukak! wangi wangi mewah gabikin pusing. pengiriman cepet dan aman, sedi nda dapet tester karena niatnya mau coba yg lain juga. but it's ok! sukses selalu saff&co🧚🏻‍♂️✨",5
Alhamdulillah sudah diterima. Cepat sampai. Packingnya rapi. Baru pertama kali coba. Enak wanginya. Terima kasih.,5
