content,rating
"Udah dateng dari 2 hari yang lalu, wangi enak kalau buat ngumpul bareng pengusaha lain yang notabene cowo2 wanginya strong. kalau buat gua sendiri kurng masuk karna gua aga suka wangi yang manis kyk wangi tester. thanks jg udah dikasih 1 tester Stilettos",5
"Pengiriman cepat sehari langsung sampe. Packaging aman, mantap lah pokoknyaaa",5
"Untuk wangi tergolong aman buat blind buy, tapi ga begitu istimewa wanginya, semoga tahan lama untuk SPLnya. dapat decant juga. thank.",5
"nih parfum emang lama banget datengnya karna sudah ghoib🥲, tapi buat wanginya beuhhhh enak banget sesuai ekspektasi gw HAHAHAHAHAHA. Terus dikasih tester pink drops yang menurut gw lumayan enak buat cewe tapi ngga buat cowo wkwkwk",5
"Kirain bakal lama nunggunya ternyata 3 hari udah sampe rumah malah, dikasih bonus tester yang sparkling rose juga",5
"wanginya citrusy ada hint aquatic nya, ketahanan di kulit saya 6-8 jam. kekurangan nya cuma 1, harus PO jadi harus nunggu dulu hehehe",5
"Harga 199K packagingnya bagus parah. Kalo dari wangi juga mantep. Lemon, lavender sama cardamomnya gokil. Fresh tapi ada manis yang bikin anget gitu berasanya",5
"mantap bngt dah Mykonos gk sia² nunggu 1-2 minggu, worth to buy",5
"sumpah enak enak enak, terbaik demi apapun. and thanks for decan nya min",5
"pembelian pertama dan pas wanginya enak fresh bgt, POnya cpt 2hr udh sampe, dpt bonus jg..thx",5
"kirain nunggu sebulan karna po 30 hari, eh blm ada seminggu barang udh dateng mantap lah",5
PO nya kirain bakal lama ternyata gaada 14 hari udah dikirim. Wanginya juga sesuai riviu streamer ytta,5
Parfum diterim dgn baik. wanginya oklah... sptnya pernah cium wangi parfum ini di tempat umum. Dapet bonus vial 3.5ml parfum musk aura edp. Terima kasih mykonos,5
"Ga nyangka se enak itu sama aromanya, seger, fresh, dan kaya ada aroma aquatic nya gitu, emg ga nyesel lah nunggu semingguan. MANTEP EMG CALIFORNIAA 🔥",5
"paket sampe dg selamat, dipacking aman dan rapi. produk sesuai deskripsi. saya agak krg suka aroma terlalu bright dan jadi terkesan sintetik.ya sesuai harga kali ya. masih enakan bonus vialnya. terima kasih kak 🙏🏻",3
"Suka banget sama wanginya, pasti cocok di pake suamiku. Terima kasih mykonos, lama banget nunggu california restock. Dapet bonusan juga yang berry caramel pancake.. Bau kue banget",5
"wanginya tahan lama banget, gak rugi beli",5
wangi nya emang bagus tapi bukan selera saya...dan terimakasih buat vial caramel cookie nya,5
"rill enak gelo, nyampe nya juga ga sampe sebulan, +dikasi bonus decant",5
pony agak lama tpi stlh dikirim sngat cepat nyampenya. untuk wangi fresh aquatik gk bkin neg,5
"Yap, recommended 👍🏾",5
"keren banget sih, emang rekomendasi el wota (must a day) udah paling top dah. Ditunggu kolaborasi sama el wota nya min",5
"puas bangett, ga nyesel beli california,, wangi betulll",5
dpt bonus tester kecil 2 dan edt blossom. mksh mykonos 🙏,5
California the best. recommended to your all Mykonos terbaik Adek terbaik,5
"Fully fills my expectation. And, thanks for the free vial 😃",5
"wangi nya suka bgt, PO gak sampai seminggu. thanks seller",5
Wanginya fresh + sedikit manis. Agak cloying klo overspray 😁,5
Repeat order tapi butuh yg mili kecil. Nice sudah ada.,5
baunya wangi banget + testernya juga bijin candu😀😀. belum tahu ketahannya sih,5
"Kena racun dari mas"" streamer,terus pas di coba wanginya enak juga",5
gokil harum dan tahan lama special thanks to mas ade for recomen,5
"selalu suka sama wanginya mykonos, engga nusuk dihidung",5
puas banget! bakal beli lagi sih kalau sudah habis nanti 😍,5
"Barang sesuai pesanan, wanginya seger dan kalem. terimakasih",5
kecewa krna saya ga dapat bonus vial kayak buyer lain,3
Wanginya enak. Makasih banyak atas bonusnya!,5
Wanginya enak banget langsung sukaaaaaa 🥰,5
"Wanginya menyegarkan, semoga bisa tahan lama",5
"wanginya enak, makasih buat free vial coconut dreams nya",5
black opera jga rekom buat cowok..tengkiu bonus nya kakak,5
pas di semprot wanginya beuhhhh masyaallah dahhh,5
"enak sih tapi biasa aja, ketahanan belum dicoba",5
wanginya fresh bener sob gokill 🔥🔥🔥,5
"good choice, wanginya fresh sekaliiiiii. thankyou Mykonos",5
Akhirnya Mykonos punya aroma segar!,5
wanginya cocok buat yg mau blind buy,5
"pengiriman cepat, baunya enak buat dipake panas""an",5
mantap wanginya seger cocok buat panas panasan atau olah raga.,5
"Packing rapi.. btw ini scent nya sangat maskulin jd cocok bgt buat cowo. awalnya strong bgt, tp lama2 dry down. 6 jam masih wangi jg, spray tipis2 2x si tangan sama baju. emang sesuai claimnya zingy bgt, dan strong lemon, gatau jd kaya soap (?) (mon maap ini sy hidung awam)",5
"pengiriman cepat, packing oke, wanginya fresh banget enak, semprotannya pun bagus",5
"Wanginya enak, kualitasnya terasa bagus, untuk ketahanan belum tau, tapi semoga awet sesuai deskripsi",5
"Admin sangat membantu, ramah, dan Product Parfumenya Wanginya Juara ! In syaa Allah beli lagi",5
"parfum daily yang gw pake saat ini... mayan enak, tapi serasa unisex gitu wanginya.. ada jeruk2nya, draw down nya juga enak, tahan lama juga bisa 6-7 jam",5
"Seller responsif, barang cepat sampai. sayangnya bonus sample-nya pecah di dalam.",5
"top buat parfum di harga segini walaupun ga tahan lama buat outdor, paling 3 jam harus di respray lagi",5
"dateng lebih cepat, dapet free tester dan juga baunya sesuai harapan enak",5
"seller mantap fast respon, walaupun keterangannya PO 30 hari pesan di hari Minggu ,2 hari jam kerja langsung sampai. untuk wanginya enak sekali",5
"wanginya saya suka. cuma design tulisnya jelek. terlalu banyaj tulisan, kesanya seperti parfum murahan. mungkin bisa di design ukang penempatan dan ukuran font nya.",3
"kirain bakal sampe sebulan nunggunya, ternyata lebih cepat sampainya, dapet tester varian vanilla cloud juga (manis banget wanginya), buat california wanginya cocok buat ane, after wanginya kaya polo sport (IMO)",5
Aku pribadi sukaaa wanginya fresh kalem gitu. Tapi california ini buat suamiku trus dia cuma komen fresh. Nggak ada lanjutannya wkwk tapi dipake terus kok wkwk. Trus dapat tester bcp OMG enak bgt bgt bgt 😩 nggak nyesel ikutan war wkwk barangnya masih otw tapi huhu,5
barang sampe dengan selamat dan wangi nya enk,5
Ini parfum gokil abis…dari packaging n botol na sesuai standar parfum international. Yang terpenting wangi parfumna bnr2 sesuai yang di deskripsikan untuk summer. Wangi na segar n tahan lama.,5
pokonyaaa poll barang rusak langsung ganti mantapppp auto bintang 5,5
"Seger dan sedikit agak manis, anyway ini wangi yg saya cari cari. Top!",5
"packingnya aman, respon penjual juga cepat. parfumnya wangi dan seger",5
