content,rating
aku sebenarnya ga begitu suka baunya. pas pertama kali itu pink pepper nya kerasa. terus lama2 vanillanya kerasa banget. tapi parfum nya tahan lama banget si. dan wanginya kecium bgt dr jauh. efeknya soft warm gitu.,4
"harumm wanginya kalemm, packingnya kerenn, tutupnya tu ada magnet jadi pas kita mau tutup langsung nempel ke botolnya, overall suka",5
"Secara kualitas oke, pengemasan juga bisa di terima dengan aman. Suka sama wanginya terutama pas vanillanya mulai keluar. Semoga kedepannya kualitas bisa lebih minimal sama asal jangan downgrade aja. Terimakasi",5
"diawali dengan membeli starter pack, akhirnya memutuskan untuk membeli varian ini karena memang lebih cocok dipake siang hari. paketnya tiba dengan aman dan semua lengkap serta berfungsi dengan baik. terima kasih, HMNS.",5
"Mendarat dengan sempurna Dan udah dipake 3 hari Wanginya awet banget dan bikin fresh Baunya bukan yg type sweet fruity gitu Tapi ini yg paling enak menurutku drpd yg lain Btw semprotnya kebaju ya biar tahan lama, kalau ke kulit cepet ilangnya",5
Parfum sudah diterima dengan baik. Dapat bonus farhampton. Wangi EOS nya so enak! Dapat kartu garansi juga kalau botol pecah/retak/bocor/spray tidak berfungsi. Response seller juga cepat. Terima kasih.,5
"sebelumnya beli ukuran travel mini dan wanginya enak sekali, kena keringat jg tetap enak wanginya dan tahan lama. Akhirnya nemu parfum yg cocok jd beli ukuran besarnya deh. packingnya juga rapi dan eksklusif. ternyata produk lokal bisa sebagus ini.",5
"Pengemasan aman, pengiriman cepat. Suka wangi yg warm gini, kyk bau bakery. Tahan lama juga, dipakai aktifitas kantor di ruangan bs tahan smp 5 jam.",5
barang sesuai deskripsi. pemprosesan dan pengiriman cepat sekali. packing amat sangat baik. produk original. terima kasih,5
"sempet barang dateng dlm kondisi pecah isinya abis , untung saat chat ke hmns langsung di respon dan di ganti baru. kurang lebih 3 hari . thanks 🙏",5
"Recommended seller, admin nya ramah sekali. barang sampai dengan lancar, packing rapih dan aman",5
Barang sampai dengan aman tanpa kendala..spray nya berfungsi dgn baik tutup magnetik kuat dan ga mudah lepas..suka banget sama produk EOS dri awal beli staterpack thankuu HMNS,5
"Wanginya manis segar ceria cocok dengan nama essence of the ☀️ Botol dan tutupnya lux, dengan built-in magnet ✨ Pengiriman juga lancar, thank you seller!",5
