content,rating
"pertama kali beli tahun 2023, dan sekarang nyoba lagi tahun 2024, aromanya masih konsisten. saff aroma leather mewah, extrait de parfume dengan konsentrasi biang minyak 20-30% & longevity di atas 6 jam",4
"Barang bagus, pengiriman cepat, wanginya tipe manly yang strong. Packingan mewah. Pengiriman cepat. Ty min.",5
Cakep bangetttttt Nexxxxttttt nyaaa beeeelliiii lagiii Terima kasih selleerrrrr yang baik,5
"Packing berkelas dan rapi, wangi nya cocok sesuai selera, ketahanan lumayan lama di kulit, terima kasih bonus vial nya sesuai dengan yang di harapkan. Rekommended 👍👍👍",5
"Barang datang tepat waktu dan packingnya aman. Parfum sdh dicoba dan wanginya enak, lagi cek wanginya tahan berapa lama nih. Terimakasih",5
"pembelian ke 3, dengan varian baru, dan semua wangi nya se enak itu, suka banget sama varian wangi nya",5
"packing aman, dan dapat sample Ostara. Kalo wangi seperti biasa, awet banget, sekitar 6 jam + Semoga kualitas tetap terjaga dan kalo bisa botol nya dibikin lebih menarik",5
one of the best local perfume i ever bough. ntah kenapa mereka berbohong bilang longevity 6 jam nyatanya bisa lebih lama. keren produknya packing dengan elegan dan free tester parfume yg lain.,5
Nice scent. Great packaging and unboxing experience!👍🏻,5
"Beli yg kesekian kalinya, barang sesuai rating plus dapat exrra 5 ml type yg lain 👌, sayangnya kali ini kurirnya lama.",5
"Wanginya kusuka, pengemasan aman, hanya proses ke kasa pengiriman lamaaaa.. gara"" banyak diskon kli ya",5
"Untuk Saff ini Wanginya enak sih👌🏾👌🏾, kyk wangi department store section leather goods, ada hints vanilanya(??). Di bawa gym pun masih wangi padahal spraynya cmn dikit aja. Cmn klo tester maleali... aduh gua no comment deh untuk wanginya😂",5
Pelayanan cepat paking aman dan rapi. Wanginya kalem enak. Terimakasih,5
"Salah satu parfum favorit aku, wanginya elegan, cool, wangi yg mahal, dan bikin orang2 tanya pake parfum apa hehe",5
"Saff & Co ibarat sebuah film gone with the wind , ia lalu bersama angin , Tapi Saff meninggalkan kesan mendalam . Kemasannya mewah , free sample yang menggoda iman dan aroma yang gentleman bangeTT bagai Sang GodFather 😎.. Kekuatan parfumnya bikin seseorang dlm kenangan lama datang mendekat dan mencium sebegitu rupa.",5
"wangi enak, free tester varian lain, packing aman (free bubble+kardus), harga 👍, tks",5
"wanginya enak, dapet testernya juga menarik wanginya",5
"wanginya sya suka trus dpt bonus botol mini CHNO wanginya ibu sya suka,, mantap pengiriman lumayan cpt.",4
"Pembelian pertama utk saff Soalnya kemaren cmn dapat testernya Kali ini beli saff, solaris dan maleali tapi sayangnya dapat tester 2 pc yg sama lazposas harusnya tersternya beda dong Jgn sama testernya, biar bisa tau juga yg laennya",5
"Packingnya rapih dan aman. Dapet free tester yg XOCOLATL. Box nya baguss, cocok utk hadiah. Semoga yg dikasih suka dan tahan lama wanginya. Terima kasih!!!!",5
"SAFF.. ngeliat review dan design kemasan juga notes yg saya baca, saya pikir wanginya akan kalem, ternyata lumayan strong, medium lahhh. Tapi masi enak dan saya cukup suka sama wanginya.. terimakasi atas pelayanan yg memuaskan dari team saff & co *penilaian dan sudut pandang pribadi",5
temen temen yang mau saff underprice bisa cek toko oren ananisaaka yaa masi segel ini mau aku jual lagii,5
"wanginya enak, pengiriman cepat, dapat bonus sample parfum",5
"Parfum yang diterima sesuai Deskripsi dan Pesanan.. Pemgemasan cukup baik, biatpun penyok tapi parfum tetap Amannn... Utk Parfum SAFF nya blm dicoba soalnya stok CHNO masih ada.. semoga nnt cocok fan gue tambahin tuh bintangnya",4
